0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.07770003402388737	0.25054231302439306	0.13584264423807896	0.1499482939841701	0	0	0	0	0.8700771579748917	-0.5902300825355541	0	-0.24976745134942335	0	0	0	0	-0.150136706894594	0.12489332792322211	0	-0.7572049192594276	0.00038806369053317444	0.47119299049537683	-0.40166562565170166	-0.1081320573627246	-0.4649958236694411	0
0	0	-0.13552805590048925	-0.44199990213603424	0	0	0	0	0	0	0	0.9449457212758346	0	0	0	0	0.44197745098336827	1.2072204222972913	0	-0.7904766777878154	-0.0005460549896229026	1.394210275450336	0.4442126122230105	-0.314646869085164	-1.3758650021293424	0
0	0	0.13584264423809012	0.14994829398416218	0.07770087929706507	0.2505423298830895	0	0	0	0	0	-0.24976745134941855	0.8700769334170732	-0.5902310353778083	0	0	-0.15013670689459202	0.09630130085224843	0	-0.7572049192594141	0.000388063690533195	0.4711929904954	-0.4016656256516662	-0.10813205736271818	-0.46499582366944436	0
0	0	0.13584264423809866	0.14994829398417853	0	0	0.07770496044743305	0.2505422128584999	0	0	0	-0.24976745134941908	0	0	0.8700772806734799	-0.5902290565211816	-0.15013670689458675	0.05568107118025635	0	-0.7572049192593957	0.0003880636905332031	0.471192990495376	-0.3881573481931213	-0.10813205736271807	-0.46499582366944564	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9452266056415727	0.9500000000000797	0	-0.6698228481700754	0	0.9500000000000741	0	-0.1684705810857181	-0.937500000000088	0
0.09739590681132898	0.08006637742507774	0.07913432528285458	0.056360421445161325	0	0	0	0	0.313398336422613	-0.13610038220699902	0	-0.08001231694312211	0	0	0	0	-0.056485721121342015	0.17816136478983657	0.2949718704317945	-0.29498118444287175	-0.0037556829697478183	0.17816131820214537	0.2949717240874518	-0.8708523033788774	-0.1758170769775398	-0.292040696929372
0	0	-0.3884836407811545	-0.5210176589887062	0	0	0	0	0	0	0	0.9457312003687063	0	0	0	0	0.5214583459550765	1.4740793894314659	1.283222874629106	-0.7054352508979629	-0.001764914851084542	1.4740804728708818	1.4740962269012035	-0.5518033836948879	-1.4546840928549518	-1.2705053101964383
0	0	0.07913485946100712	0.05636054151211915	0.09739673747962208	0.08006640808293508	0	0	0	0	0	-0.0800123579526984	0.31340029134068215	-0.13610010498571293	0	0	-0.05648584207988292	0.17816311868651286	0.2949700539048743	-0.29498285134888297	-0.0037556928169516918	0.17816307209256574	0.29496990755001495	-0.8708548114321923	-0.17581880779419032	-0.2920447437615444
0	0	0.07913516003634428	0.056360609070529484	0	0	0.09739685875562101	0.08006645921831496	0	0	0	-0.080012381025165	0	0	0.31340126681725766	-0.13609972442561966	-0.0564859101399648	0.1781641055998135	0.2949690317655841	-0.2949837893041377	-0.003755698357873919	0.17816405900231727	0.2949688854047831	-0.870856222689896	-0.1758197817203871	-0.05752599250571949
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945217789766506	0.9499911389063306	0.9500000000000084	-0.5706722171953978	-0.0016949253083310912	0.9499911389037767	0.9500000000000298	-0.50306238429426	-0.9374912554983984	-0.8415759912585569
